Date,Weekday,Month,Season,Holiday,Temperature,Humidity,Windy,Outlook,Crowdedness,Play_A,PlayTimeHour_A,Play_B,PlayTimeHour_B,Play_C,PlayTimeHour_C,Play_D,PlayTimeHour_D,Play_E,PlayTimeHour_E,Play_F,PlayTimeHour_F,Play_G,PlayTimeHour_G
2022-06-09,3,Jun,Spring,0,23.4,84.0,0,overcast,0.38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.1
2022-06-10,4,Jun,Spring,0,22.9,73.0,1,sunny,0.61,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-06-11,5,Jun,Spring,0,22.0,66.0,1,sunny,0.74,0,0.0,1,3.2,0,0.0,1,3.2,0,0.0,0,0.0,0,0.0
2022-06-12,6,Jun,Spring,0,21.1,58.0,1,overcast,0.75,0,0.0,1,3.2,0,0.0,1,3.3,0,0.0,0,0.0,0,0.0
2022-06-13,0,Jun,Spring,0,20.3,90.0,0,rainy,0.27,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-06-14,1,Jun,Spring,0,20.1,73.0,0,sunny,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-06-15,2,Jun,Spring,0,19.4,76.0,1,sunny,0.58,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-06-16,3,Jun,Spring,0,19.7,77.0,0,overcast,0.46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-06-17,4,Jun,Spring,0,19.5,64.0,1,sunny,0.75,0,0.0,0,0.0,0,0.0,0,0.0,1,2.9,0,0.0,0,0.0
2022-06-18,5,Jun,Spring,0,19.0,58.0,1,sunny,0.76,1,3.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-06-19,6,Jun,Spring,0,19.0,77.0,0,rainy,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-06-20,0,Jun,Spring,0,17.8,87.0,0,sunny,0.41,0,0.0,0,0.0,0,0.0,0,0.0,1,2.8,0,0.0,1,3.2
2022-06-21,1,Jun,Summer,0,17.5,79.0,1,sunny,0.45,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0,0,0.0,0,0.0
2022-06-22,2,Jun,Summer,0,17.8,61.0,0,rainy,0.58,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-06-23,3,Jun,Summer,0,18.1,69.0,1,overcast,0.66,0,0.0,1,3.1,0,0.0,1,3.2,0,0.0,0,0.0,0,0.0
2022-06-24,4,Jun,Summer,0,20.1,52.0,1,sunny,0.72,1,3.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-06-25,5,Jun,Summer,0,21.0,82.0,0,overcast,0.66,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.1
2022-06-26,6,Jun,Summer,0,20.7,65.0,0,sunny,0.79,1,3.1,0,0.0,1,4.5,0,0.0,0,0.0,0,0.0,0,0.0
2022-06-27,0,Jun,Summer,0,20.7,85.0,1,overcast,0.37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-06-28,1,Jun,Summer,0,20.0,64.0,0,sunny,0.77,1,3.1,0,0.0,1,4.5,0,0.0,1,3.3,0,0.0,0,0.0
2022-06-29,2,Jun,Summer,0,22.6,74.0,0,overcast,0.46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-06-30,3,Jun,Summer,0,24.9,91.0,1,rainy,0.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.3
2022-07-01,4,Jul,Summer,0,25.9,83.0,0,overcast,0.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.2
2022-07-02,5,Jul,Summer,0,25.5,91.0,0,rainy,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.7
2022-07-03,6,Jul,Summer,0,24.1,73.0,1,rainy,0.67,0,0.0,1,3.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-07-04,0,Jul,Summer,0,22.4,84.0,0,overcast,0.38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-07-05,1,Jul,Summer,0,22.2,76.0,0,rainy,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-07-06,2,Jul,Summer,0,22.7,76.0,0,overcast,0.54,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-07-07,3,Jul,Summer,0,24.3,84.0,1,sunny,0.48,0,0.0,0,0.0,0,0.0,0,0.0,1,3.1,0,0.0,1,3.4
2022-07-08,4,Jul,Summer,0,27.0,83.0,0,rainy,0.49,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.1
2022-07-09,5,Jul,Summer,0,28.5,83.0,0,sunny,0.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.7
2022-07-10,6,Jul,Summer,0,29.5,74.0,0,sunny,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.2
2022-07-11,0,Jul,Summer,0,28.0,93.0,0,rainy,0.18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.5
2022-07-12,1,Jul,Summer,0,27.1,66.0,0,rainy,0.58,0,0.0,1,3.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-07-13,2,Jul,Summer,0,25.9,60.0,0,sunny,0.72,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-07-14,3,Jul,Summer,0,25.3,76.0,1,sunny,0.54,0,0.0,0,0.0,0,0.0,1,3.1,1,3.5,0,0.0,1,3.2
2022-07-15,4,Jul,Summer,0,24.5,72.0,0,sunny,0.78,0,0.0,0,0.0,0,0.0,0,0.0,1,3.2,0,0.0,1,3.1
2022-07-16,5,Jul,Summer,0,23.8,77.0,0,overcast,0.81,0,0.0,1,3.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-07-17,6,Jul,Summer,0,23.2,95.0,0,rainy,0.36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.6
2022-07-18,0,Jul,Summer,1,23.3,85.0,0,rainy,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-07-19,1,Jul,Summer,0,23.8,81.0,1,sunny,0.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-07-20,2,Jul,Summer,0,23.4,79.0,0,rainy,0.43,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-07-21,3,Jul,Summer,0,24.3,75.0,0,overcast,0.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-07-22,4,Jul,Summer,0,24.8,75.0,0,sunny,0.66,0,0.0,0,0.0,0,0.0,0,0.0,1,3.4,0,0.0,1,3.3
2022-07-23,5,Jul,Summer,0,23.6,69.0,0,sunny,0.78,1,3.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-07-24,6,Jul,Summer,0,21.7,77.0,0,overcast,0.66,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-07-25,0,Jul,Summer,0,20.2,86.0,0,sunny,0.43,0,0.0,0,0.0,0,0.0,0,0.0,1,2.9,0,0.0,1,3.2
2022-07-26,1,Jul,Summer,0,18.4,78.0,1,rainy,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-07-27,2,Jul,Summer,0,18.9,72.0,1,overcast,0.58,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-07-28,3,Jul,Summer,0,19.7,83.0,1,overcast,0.38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-07-29,4,Jul,Summer,0,20.2,77.0,1,sunny,0.67,0,0.0,0,0.0,0,0.0,0,0.0,1,2.9,0,0.0,0,0.0
2022-07-30,5,Jul,Summer,0,21.7,74.0,0,sunny,0.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-07-31,6,Jul,Summer,0,23.4,69.0,1,rainy,0.71,0,0.0,1,3.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-08-01,0,Aug,Summer,0,25.1,99.0,0,rainy,0.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.7
2022-08-02,1,Aug,Summer,0,26.4,84.0,0,sunny,0.39,0,0.0,0,0.0,0,0.0,0,0.0,1,2.9,0,0.0,1,3.4
2022-08-03,2,Aug,Summer,0,25.1,96.0,0,rainy,0.21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.5
2022-08-04,3,Aug,Summer,0,24.1,48.0,0,overcast,0.68,1,3.3,0,0.0,1,4.6,0,0.0,0,0.0,0,0.0,0,0.0
2022-08-05,4,Aug,Summer,0,24.7,98.0,0,rainy,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.9
2022-08-06,5,Aug,Summer,0,26.5,98.0,0,rainy,0.32,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.2
2022-08-07,6,Aug,Summer,0,27.6,78.0,0,rainy,0.72,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-08-08,0,Aug,Summer,0,28.2,70.0,0,rainy,0.61,0,0.0,1,3.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-08-09,1,Aug,Summer,0,27.1,70.0,0,overcast,0.66,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-08-10,2,Aug,Summer,0,26.7,75.0,1,sunny,0.54,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0,0,0.0,0,0.0
2022-08-11,3,Aug,Summer,1,25.9,83.0,0,sunny,0.61,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.2
2022-08-12,4,Aug,Summer,0,24.3,77.0,0,overcast,0.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-08-13,5,Aug,Summer,0,23.1,77.0,1,sunny,0.66,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.1
2022-08-14,6,Aug,Summer,0,22.4,89.0,1,rainy,0.38,0,0.0,0,0.0,0,0.0,1,3.3,0,0.0,0,0.0,1,3.5
2022-08-15,0,Aug,Summer,0,24.7,80.0,1,sunny,0.46,0,0.0,0,0.0,0,0.0,0,0.0,1,3.3,0,0.0,1,3.3
2022-08-16,1,Aug,Summer,0,26.5,88.0,1,rainy,0.27,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.3
2022-08-17,2,Aug,Summer,0,28.6,76.0,0,rainy,0.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-08-18,3,Aug,Summer,0,28.4,69.0,1,rainy,0.62,0,0.0,1,3.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-08-19,4,Aug,Summer,0,27.0,73.0,1,overcast,0.62,0,0.0,0,0.0,0,0.0,1,3.4,0,0.0,0,0.0,0,0.0
2022-08-20,5,Aug,Summer,0,26.9,73.0,0,sunny,0.81,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.2
2022-08-21,6,Aug,Summer,0,27.4,85.0,0,overcast,0.49,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.2
2022-08-22,0,Aug,Summer,0,27.3,67.0,0,overcast,0.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-08-23,1,Aug,Summer,0,27.7,80.0,0,rainy,0.45,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-08-24,2,Aug,Summer,0,27.1,82.0,1,sunny,0.48,0,0.0,0,0.0,0,0.0,0,0.0,1,3.1,0,0.0,1,3.5
2022-08-25,3,Aug,Summer,0,26.2,92.0,0,rainy,0.19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.1
2022-08-26,4,Aug,Summer,0,26.3,87.0,0,overcast,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.5
2022-08-27,5,Aug,Summer,0,25.7,75.0,0,sunny,0.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.2
2022-08-28,6,Aug,Summer,0,24.9,81.0,0,overcast,0.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.2
2022-08-29,0,Aug,Summer,0,24.7,83.0,1,sunny,0.52,0,0.0,0,0.0,0,0.0,0,0.0,1,3.2,0,0.0,1,3.4
2022-08-30,1,Aug,Summer,0,23.5,91.0,1,rainy,0.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.3
2022-08-31,2,Aug,Summer,0,21.7,58.0,1,sunny,0.59,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-09-01,3,Sep,Summer,0,21.1,61.0,0,rainy,0.53,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-09-02,4,Sep,Summer,0,20.4,77.0,0,sunny,0.75,0,0.0,0,0.0,0,0.0,0,0.0,1,2.8,0,0.0,0,0.0
2022-09-03,5,Sep,Summer,0,21.2,73.0,0,sunny,0.85,1,3.1,1,3.1,1,4.5,0,0.0,1,2.9,0,0.0,0,0.0
2022-09-04,6,Sep,Summer,0,22.3,63.0,0,sunny,0.85,1,3.5,1,3.2,1,4.9,0,0.0,1,3.1,0,0.0,0,0.0
2022-09-05,0,Sep,Summer,0,21.6,64.0,1,sunny,0.67,0,0.0,0,0.0,0,0.0,0,0.0,1,3.2,0,0.0,0,0.0
2022-09-06,1,Sep,Summer,0,22.1,80.0,1,rainy,0.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-09-07,2,Sep,Summer,0,21.8,67.0,1,rainy,0.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-09-08,3,Sep,Summer,0,21.5,60.0,0,rainy,0.62,0,0.0,1,3.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-09-09,4,Sep,Summer,0,21.3,70.0,0,sunny,0.8,0,0.0,0,0.0,0,0.0,0,0.0,1,2.9,0,0.0,0,0.0
2022-09-10,5,Sep,Summer,0,21.3,73.0,1,sunny,0.81,0,0.0,1,3.2,0,0.0,1,3.5,1,3.2,0,0.0,1,3.1
2022-09-11,6,Sep,Summer,0,21.6,54.0,1,overcast,0.77,0,0.0,1,3.2,0,0.0,1,3.2,0,0.0,0,0.0,0,0.0
2022-09-12,0,Sep,Summer,0,22.9,69.0,0,sunny,0.71,0,0.0,0,0.0,0,0.0,0,0.0,1,3.5,0,0.0,0,0.0
2022-09-13,1,Sep,Summer,0,23.4,69.0,1,rainy,0.51,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-09-14,2,Sep,Summer,0,23.4,74.0,1,sunny,0.61,0,0.0,0,0.0,0,0.0,0,0.0,1,3.4,0,0.0,0,0.0
2022-09-15,3,Sep,Summer,0,22.9,65.0,1,rainy,0.66,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-09-16,4,Sep,Summer,0,22.9,69.0,0,rainy,0.77,0,0.0,1,3.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-09-17,5,Sep,Summer,0,22.3,66.0,1,sunny,0.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-09-18,6,Sep,Summer,0,22.1,67.0,0,sunny,0.82,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-09-19,0,Sep,Summer,1,21.6,67.0,1,sunny,0.78,0,0.0,1,3.1,0,0.0,1,3.2,1,3.0,0,0.0,0,0.0
2022-09-20,1,Sep,Summer,0,21.7,72.0,1,rainy,0.51,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-09-21,2,Sep,Summer,0,23.0,65.0,1,sunny,0.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-09-22,3,Sep,Summer,0,23.2,62.0,0,overcast,0.72,0,0.0,0,0.0,1,4.5,0,0.0,0,0.0,0,0.0,0,0.0
2022-09-23,4,Sep,Autumn,1,21.0,86.0,0,rainy,0.42,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.1
2022-09-24,5,Sep,Autumn,0,19.3,65.0,1,sunny,0.9,0,0.0,0,0.0,0,0.0,1,3.1,0,0.0,0,0.0,0,0.0
2022-09-25,6,Sep,Autumn,0,18.7,57.0,1,sunny,0.79,1,3.2,1,3.1,1,4.4,1,3.1,1,2.8,0,0.0,0,0.0
2022-09-26,0,Sep,Autumn,0,19.7,76.0,1,sunny,0.53,0,0.0,0,0.0,0,0.0,0,0.0,1,3.3,0,0.0,0,0.0
2022-09-27,1,Sep,Autumn,0,21.4,66.0,1,overcast,0.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-09-28,2,Sep,Autumn,0,21.9,63.0,1,overcast,0.52,0,0.0,1,3.1,0,0.0,1,3.2,0,0.0,0,0.0,0,0.0
2022-09-29,3,Sep,Autumn,0,22.0,79.0,0,overcast,0.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-09-30,4,Sep,Autumn,0,21.7,79.0,0,rainy,0.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-10-01,5,Oct,Autumn,0,20.5,68.0,1,rainy,0.66,0,0.0,1,3.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-10-02,6,Oct,Autumn,0,18.8,89.0,0,rainy,0.36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.1
2022-10-03,0,Oct,Autumn,0,18.7,44.0,1,sunny,0.63,0,0.0,0,0.0,0,0.0,0,0.0,1,2.8,0,0.0,0,0.0
2022-10-04,1,Oct,Autumn,0,18.6,65.0,0,overcast,0.73,0,0.0,0,0.0,1,4.5,0,0.0,0,0.0,0,0.0,0,0.0
2022-10-05,2,Oct,Autumn,0,17.7,76.0,1,rainy,0.44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-10-06,3,Oct,Autumn,0,17.0,70.0,1,sunny,0.59,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-10-07,4,Oct,Autumn,0,15.7,54.0,0,sunny,0.79,1,3.6,0,0.0,1,4.7,0,0.0,1,3.0,0,0.0,0,0.0
2022-10-08,5,Oct,Autumn,0,15.9,64.0,1,overcast,0.76,0,0.0,1,3.6,0,0.0,1,3.7,0,0.0,0,0.0,0,0.0
2022-10-09,6,Oct,Autumn,0,16.0,79.0,1,overcast,0.46,0,0.0,0,0.0,0,0.0,1,3.8,0,0.0,0,0.0,0,0.0
2022-10-10,0,Oct,Autumn,1,15.2,61.0,0,rainy,0.77,1,3.2,1,3.8,1,4.6,0,0.0,0,0.0,0,0.0,0,0.0
2022-10-11,1,Oct,Autumn,0,14.0,62.0,0,sunny,0.69,1,3.1,0,0.0,1,4.5,0,0.0,1,3.2,0,0.0,0,0.0
2022-10-12,2,Oct,Autumn,0,13.0,42.0,0,sunny,0.73,1,3.4,0,0.0,1,4.5,0,0.0,1,3.0,0,0.0,0,0.0
2022-10-13,3,Oct,Autumn,0,13.0,70.0,0,sunny,0.8,0,0.0,0,0.0,0,0.0,0,0.0,1,3.1,0,0.0,0,0.0
2022-10-14,4,Oct,Autumn,0,13.6,63.0,0,rainy,0.76,0,0.0,1,3.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-10-15,5,Oct,Autumn,0,15.1,55.0,1,overcast,0.76,0,0.0,1,3.2,0,0.0,1,3.3,0,0.0,0,0.0,0,0.0
2022-10-16,6,Oct,Autumn,0,15.5,90.0,0,rainy,0.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.2
2022-10-17,0,Oct,Autumn,0,15.4,69.0,0,rainy,0.73,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-10-18,1,Oct,Autumn,0,15.5,65.0,0,rainy,0.61,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-10-19,2,Oct,Autumn,0,14.6,63.0,0,overcast,0.65,0,0.0,0,0.0,1,4.6,0,0.0,0,0.0,0,0.0,0,0.0
2022-10-20,3,Oct,Autumn,0,14.5,56.0,0,sunny,0.71,1,3.4,0,0.0,1,4.6,0,0.0,0,0.0,0,0.0,0,0.0
2022-10-21,4,Oct,Autumn,0,14.6,47.0,1,sunny,0.76,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-10-22,5,Oct,Autumn,0,14.4,78.0,0,sunny,0.73,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-10-23,6,Oct,Autumn,0,15.5,64.0,0,sunny,0.82,1,3.4,1,3.2,1,4.8,0,0.0,1,2.9,0,0.0,0,0.0
2022-10-24,0,Oct,Autumn,0,15.1,56.0,1,sunny,0.62,0,0.0,0,0.0,0,0.0,0,0.0,1,3.1,0,0.0,0,0.0
2022-10-25,1,Oct,Autumn,0,14.4,54.0,0,sunny,0.7,1,3.4,0,0.0,1,4.5,0,0.0,1,3.1,0,0.0,0,0.0
2022-10-26,2,Oct,Autumn,0,14.6,59.0,0,overcast,0.62,0,0.0,0,0.0,1,4.5,0,0.0,0,0.0,0,0.0,0,0.0
2022-10-27,3,Oct,Autumn,0,14.7,63.0,0,overcast,0.63,0,0.0,0,0.0,1,4.4,0,0.0,0,0.0,0,0.0,0,0.0
2022-10-28,4,Oct,Autumn,0,14.9,61.0,1,sunny,0.76,0,0.0,0,0.0,0,0.0,0,0.0,1,3.1,0,0.0,0,0.0
2022-10-29,5,Oct,Autumn,0,15.1,77.0,1,sunny,0.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-10-30,6,Oct,Autumn,0,14.0,70.0,1,overcast,0.82,0,0.0,1,3.8,0,0.0,1,3.9,0,0.0,0,0.0,0,0.0
2022-10-31,0,Oct,Autumn,0,13.1,66.0,1,rainy,0.42,0,0.0,1,3.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-11-01,1,Nov,Autumn,0,12.3,50.0,0,overcast,0.71,1,3.1,0,0.0,1,4.5,0,0.0,0,0.0,0,0.0,0,0.0
2022-11-02,2,Nov,Autumn,0,12.4,55.0,0,sunny,0.76,1,3.2,0,0.0,1,4.4,0,0.0,0,0.0,0,0.0,0,0.0
2022-11-03,3,Nov,Autumn,1,12.8,53.0,0,sunny,0.77,1,3.7,0,0.0,1,4.9,0,0.0,1,2.9,0,0.0,0,0.0
2022-11-04,4,Nov,Autumn,0,13.2,47.0,0,sunny,0.78,1,3.6,0,0.0,1,4.7,0,0.0,1,2.9,0,0.0,0,0.0
2022-11-05,5,Nov,Autumn,0,11.8,70.0,1,rainy,0.71,0,0.0,1,3.9,0,0.0,1,3.4,0,0.0,0,0.0,0,0.0
2022-11-06,6,Nov,Autumn,0,10.1,75.0,1,rainy,0.55,0,0.0,1,3.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-11-07,0,Nov,Autumn,0,9.3,47.0,1,overcast,0.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-11-08,1,Nov,Autumn,0,9.5,55.0,1,overcast,0.54,0,0.0,1,3.1,0,0.0,1,3.2,0,0.0,0,0.0,0,0.0
2022-11-09,2,Nov,Autumn,0,10.2,51.0,1,sunny,0.74,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0,0,0.0,0,0.0
2022-11-10,3,Nov,Autumn,0,9.1,41.0,1,overcast,0.65,0,0.0,1,3.2,0,0.0,1,3.3,0,0.0,0,0.0,0,0.0
2022-11-11,4,Nov,Autumn,0,7.9,72.0,0,rainy,0.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-11-12,5,Nov,Autumn,0,7.3,55.0,1,sunny,0.81,0,0.0,0,0.0,0,0.0,1,3.2,0,0.0,0,0.0,0,0.0
2022-11-13,6,Nov,Autumn,0,8.8,53.0,0,overcast,0.72,1,3.3,1,3.4,1,4.9,0,0.0,0,0.0,0,0.0,0,0.0
2022-11-14,0,Nov,Autumn,0,10.8,71.0,0,rainy,0.56,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-11-15,1,Nov,Autumn,0,13.6,50.0,0,sunny,0.72,1,3.7,0,0.0,1,4.7,0,0.0,1,3.6,0,0.0,0,0.0
2022-11-16,2,Nov,Autumn,0,14.6,74.0,0,sunny,0.57,0,0.0,0,0.0,0,0.0,0,0.0,1,3.4,0,0.0,0,0.0
2022-11-17,3,Nov,Autumn,0,13.7,53.0,0,sunny,0.75,1,3.5,0,0.0,1,4.6,0,0.0,1,2.8,0,0.0,0,0.0
2022-11-18,4,Nov,Autumn,0,12.7,57.0,1,sunny,0.74,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-11-19,5,Nov,Autumn,0,10.2,62.0,0,rainy,0.76,0,0.0,1,3.7,1,4.5,0,0.0,0,0.0,0,0.0,0,0.0
2022-11-20,6,Nov,Autumn,0,8.6,54.0,0,overcast,0.81,1,3.2,1,3.3,1,4.8,0,0.0,0,0.0,0,0.0,0,0.0
2022-11-21,0,Nov,Autumn,0,8.0,54.0,1,sunny,0.64,0,0.0,0,0.0,0,0.0,0,0.0,1,3.1,0,0.0,0,0.0
2022-11-22,1,Nov,Autumn,0,6.4,54.0,1,sunny,0.57,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0,0,0.0,0,0.0
2022-11-23,2,Nov,Autumn,1,5.8,43.0,0,sunny,0.86,1,3.6,0,0.0,1,4.8,0,0.0,1,3.1,0,0.0,0,0.0
2022-11-24,3,Nov,Autumn,0,4.4,59.0,1,sunny,0.51,0,0.0,0,0.0,0,0.0,0,0.0,1,3.4,0,0.0,0,0.0
2022-11-25,4,Nov,Autumn,0,3.7,60.0,1,rainy,0.57,0,0.0,1,3.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-11-26,5,Nov,Autumn,0,3.4,52.0,0,sunny,0.79,1,3.3,0,0.0,1,4.5,0,0.0,0,0.0,0,0.0,0,0.0
2022-11-27,6,Nov,Autumn,0,3.2,49.0,1,overcast,0.62,0,0.0,1,3.2,0,0.0,1,3.9,0,0.0,1,3.2,0,0.0
2022-11-28,0,Nov,Autumn,0,3.8,65.0,1,rainy,0.46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2022-11-29,1,Nov,Autumn,0,3.6,46.0,1,sunny,0.48,0,0.0,0,0.0,0,0.0,1,3.1,1,4.0,0,0.0,0,0.0
